MultiClassConvolutionalTsetlinMachine2D,Parallel,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,
Settings:
Clauses:,14000.0
Threshold:,64000.0
S:,27.0
Window_X:,5.0
Window_Y:,5.0
Shape_X:,9.0
Shape_Y:,9.0
Shape_Z:,2.0
9x9Natsukaze_Draw0,,77.5891,80.5767,81.7817,82.4222,83.5099,83.8769,84.1048,84.2937,83.6684,84.1244,83.7987,83.8508,83.9984,84.1591,83.6576
9x9Natsukaze_Draw1,,77.4236,80.7521,81.7118,82.8691,82.7952,83.7441,83.4357,83.9243,84.0915,83.7180,84.0241,84.0046,83.8309,83.8309,83.7202
9x9Natsukaze_Draw2,,76.5117,80.1203,81.4621,82.7844,82.2090,83.6138,83.7375,84.0697,83.4184,83.8982,84.0567,83.9547,83.8787,83.6029,83.6594
9x9Natsukaze_Draw3,,76.3375,80.3913,81.8091,81.5529,83.0359,83.7003,83.5439,84.0412,83.8262,82.8557,83.9435,83.8523,84.0455,83.5526,82.4366
9x9Natsukaze_Draw4,,77.0367,79.9114,81.1946,82.4105,83.2986,83.7024,83.3681,84.0086,83.9934,83.7828,83.5309,83.5396,82.8730,83.9565,83.4397
9x9Natsukaze_Draw5,,78.1310,80.6931,81.6940,82.6364,82.6689,82.6776,83.4658,83.7285,83.8154,83.7980,83.7068,83.8132,83.5418,83.3181,83.3181
9x9Natsukaze_Draw6,,77.9594,80.6475,81.4726,82.6950,83.4397,83.5201,83.6916,83.9891,83.9739,83.7242,83.5982,83.6938,83.5309,82.4149,83.4614
9x9Natsukaze_Draw7,,78.6542,80.2784,81.8330,83.0467,83.4332,83.7437,83.9087,83.9478,84.2344,84.1866,83.3854,83.8284,81.9806,83.6134,82.4735
9x9Natsukaze_Draw8,,77.9703,81.0861,81.6311,83.0163,83.0011,83.4918,83.5070,83.6981,83.8023,83.7936,83.9717,83.7328,83.5570,83.8740,83.6091
9x9Natsukaze_Draw9,,76.9471,80.9141,82.1257,83.0985,83.6999,84.0061,84.1885,84.4251,83.9431,83.9149,83.5631,84.1255,84.1320,82.3559,83.6978
mean,,77.4561,80.5371,81.6716,82.6532,83.1092,83.6077,83.6952,84.0126,83.8767,83.7796,83.7579,83.8396,83.5369,83.4678,83.3473,82.8232
Single/k-Fold,84.4251,84.0126
