orig_result,0_area,0_result,0_score,1_area,1_result,1_score,2_area,2_result,2_score,3_area,3_result,3_score,4_area,4_result,4_score,5_area,5_result,5_score,6_area,6_result,6_score,7_area,7_result,7_score,8_area,8_result,8_score,9_area,9_result,9_score
0.0,-39,0,35548,-28,0,26868,-28,0,27323,-28,0,20265,-39,0,21306,-30,0,16649,-29,0,17223,-27,0,13521,-28,0,10975,-28,0,10975,-28,0,26868,-28,0,27323,-28,0,20265,-39,0,21306,-30,0,16649,-29,0,17223,-27,0,13521,-28,0,10975,-28,0,10975,-28,0,26868,-28,0,27323,-28,0,20265,-39,0,21306,-30,0,16649,-29,0,17223,-27,0,13521,-28,0,10975,-28,0,10975,-28,0,26868,-28,0,27323,-28,0,20265,-39,0,21306,-30,0,16649,-29,0,17223,-27,0,13521,-28,0,10975,-28,0,10975,-28,0,26868,-28,0,27323,-28,0,20265,-39,0,21306,-30,0,16649,-29,0,17223,-27,0,13521,-28,0,10975,-28,0,10975,-28,0,26868,-28,0,27323,-28,0,20265,-39,0,21306,-30,0,16649,-29,0,17223,-27,0,13521,-28,0,10975,-28,0,10975,-28,0,26868,-28,0,27323,-28,0,20265,-39,0,21306,-30,0,16649,-29,0,17223,-27,0,13521,-28,0,10975,-28,0,10975,-28,0,26868,-28,0,27323,-28,0,20265,-39,0,21306,-30,0,16649,-29,0,17223,-27,0,13521,-28,0,10975,-28,0,10975,-28,0,26868,-28,0,27323,-28,0,20265,-39,0,21306,-30,0,16649,-29,0,17223,-27,0,13521,-28,0,10975,-28,0,10975
0.0,-66,0,82747,-48,0,64623,-49,0,64311,-51,0,49378,-51,0,52342,-48,0,41004,-50,0,43538,-49,0,34166,-49,0,28524,-49,0,28524,-48,0,64623,-49,0,64311,-51,0,49378,-51,0,52342,-48,0,41004,-50,0,43538,-49,0,34166,-49,0,28524,-49,0,28524,-48,0,64623,-49,0,64311,-51,0,49378,-51,0,52342,-48,0,41004,-50,0,43538,-49,0,34166,-49,0,28524,-49,0,28524,-48,0,64623,-49,0,64311,-51,0,49378,-51,0,52342,-48,0,41004,-50,0,43538,-49,0,34166,-49,0,28524,-49,0,28524,-48,0,64623,-49,0,64311,-51,0,49378,-51,0,52342,-48,0,41004,-50,0,43538,-49,0,34166,-49,0,28524,-49,0,28524,-48,0,64623,-49,0,64311,-51,0,49378,-51,0,52342,-48,0,41004,-50,0,43538,-49,0,34166,-49,0,28524,-49,0,28524,-48,0,64623,-49,0,64311,-51,0,49378,-51,0,52342,-48,0,41004,-50,0,43538,-49,0,34166,-49,0,28524,-49,0,28524,-48,0,64623,-49,0,64311,-51,0,49378,-51,0,52342,-48,0,41004,-50,0,43538,-49,0,34166,-49,0,28524,-49,0,28524,-48,0,64623,-49,0,64311,-51,0,49378,-51,0,52342,-48,0,41004,-50,0,43538,-49,0,34166,-49,0,28524,-49,0,28524
0.0,-20,0,3778,-20,0,1467,-23,0,4359,-22,0,1782,-23,0,3280,-23,0,1363,-23,0,2304,-25,0,1154,-9,0,424,-9,0,424,-20,0,1467,-23,0,4359,-22,0,1782,-23,0,3280,-23,0,1363,-23,0,2304,-25,0,1154,-9,0,424,-9,0,424,-20,0,1467,-23,0,4359,-22,0,1782,-23,0,3280,-23,0,1363,-23,0,2304,-25,0,1154,-9,0,424,-9,0,424,-20,0,1467,-23,0,4359,-22,0,1782,-23,0,3280,-23,0,1363,-23,0,2304,-25,0,1154,-9,0,424,-9,0,424,-20,0,1467,-23,0,4359,-22,0,1782,-23,0,3280,-23,0,1363,-23,0,2304,-25,0,1154,-9,0,424,-9,0,424,-20,0,1467,-23,0,4359,-22,0,1782,-23,0,3280,-23,0,1363,-23,0,2304,-25,0,1154,-9,0,424,-9,0,424,-20,0,1467,-23,0,4359,-22,0,1782,-23,0,3280,-23,0,1363,-23,0,2304,-25,0,1154,-9,0,424,-9,0,424,-20,0,1467,-23,0,4359,-22,0,1782,-23,0,3280,-23,0,1363,-23,0,2304,-25,0,1154,-9,0,424,-9,0,424,-20,0,1467,-23,0,4359,-22,0,1782,-23,0,3280,-23,0,1363,-23,0,2304,-25,0,1154,-9,0,424,-9,0,424
0.0,-15,0,10086,-15,0,3996,-15,0,3412,-18,0,213,-21,0,2056,-13,0,-80,-14,0,1401,-16,0,-10,-11,0,-1130,-11,0,-1130,-15,0,3996,-15,0,3412,-18,0,213,-21,0,2056,-13,0,-80,-14,0,1401,-16,0,-10,-11,0,-1130,-11,0,-1130,-15,0,3996,-15,0,3412,-18,0,213,-21,0,2056,-13,0,-80,-14,0,1401,-16,0,-10,-11,0,-1130,-11,0,-1130,-15,0,3996,-15,0,3412,-18,0,213,-21,0,2056,-13,0,-80,-14,0,1401,-16,0,-10,-11,0,-1130,-11,0,-1130,-15,0,3996,-15,0,3412,-18,0,213,-21,0,2056,-13,0,-80,-14,0,1401,-16,0,-10,-11,0,-1130,-11,0,-1130,-15,0,3996,-15,0,3412,-18,0,213,-21,0,2056,-13,0,-80,-14,0,1401,-16,0,-10,-11,0,-1130,-11,0,-1130,-15,0,3996,-15,0,3412,-18,0,213,-21,0,2056,-13,0,-80,-14,0,1401,-16,0,-10,-11,0,-1130,-11,0,-1130,-15,0,3996,-15,0,3412,-18,0,213,-21,0,2056,-13,0,-80,-14,0,1401,-16,0,-10,-11,0,-1130,-11,0,-1130,-15,0,3996,-15,0,3412,-18,0,213,-21,0,2056,-13,0,-80,-14,0,1401,-16,0,-10,-11,0,-1130,-11,0,-1130
0.0,-39,0,41147,-32,0,31643,-33,0,30906,-32,0,22965,-33,0,22965,-34,0,18390,-39,0,18861,-39,0,14271,-50,0,10708,-50,0,10708,-32,0,31643,-33,0,30906,-32,0,22965,-33,0,22965,-34,0,18390,-39,0,18861,-39,0,14271,-50,0,10708,-50,0,10708,-32,0,31643,-33,0,30906,-32,0,22965,-33,0,22965,-34,0,18390,-39,0,18861,-39,0,14271,-50,0,10708,-50,0,10708,-32,0,31643,-33,0,30906,-32,0,22965,-33,0,22965,-34,0,18390,-39,0,18861,-39,0,14271,-50,0,10708,-50,0,10708,-32,0,31643,-33,0,30906,-32,0,22965,-33,0,22965,-34,0,18390,-39,0,18861,-39,0,14271,-50,0,10708,-50,0,10708,-32,0,31643,-33,0,30906,-32,0,22965,-33,0,22965,-34,0,18390,-39,0,18861,-39,0,14271,-50,0,10708,-50,0,10708,-32,0,31643,-33,0,30906,-32,0,22965,-33,0,22965,-34,0,18390,-39,0,18861,-39,0,14271,-50,0,10708,-50,0,10708,-32,0,31643,-33,0,30906,-32,0,22965,-33,0,22965,-34,0,18390,-39,0,18861,-39,0,14271,-50,0,10708,-50,0,10708,-32,0,31643,-33,0,30906,-32,0,22965,-33,0,22965,-34,0,18390,-39,0,18861,-39,0,14271,-50,0,10708,-50,0,10708
0.0,-22,0,39098,-18,0,27291,-22,0,27507,-11,0,19764,-11,0,21469,-8,0,14064,-13,0,14199,-10,0,9034,-8,0,6247,-8,0,6247,-18,0,27291,-22,0,27507,-11,0,19764,-11,0,21469,-8,0,14064,-13,0,14199,-10,0,9034,-8,0,6247,-8,0,6247,-18,0,27291,-22,0,27507,-11,0,19764,-11,0,21469,-8,0,14064,-13,0,14199,-10,0,9034,-8,0,6247,-8,0,6247,-18,0,27291,-22,0,27507,-11,0,19764,-11,0,21469,-8,0,14064,-13,0,14199,-10,0,9034,-8,0,6247,-8,0,6247,-18,0,27291,-22,0,27507,-11,0,19764,-11,0,21469,-8,0,14064,-13,0,14199,-10,0,9034,-8,0,6247,-8,0,6247,-18,0,27291,-22,0,27507,-11,0,19764,-11,0,21469,-8,0,14064,-13,0,14199,-10,0,9034,-8,0,6247,-8,0,6247,-18,0,27291,-22,0,27507,-11,0,19764,-11,0,21469,-8,0,14064,-13,0,14199,-10,0,9034,-8,0,6247,-8,0,6247,-18,0,27291,-22,0,27507,-11,0,19764,-11,0,21469,-8,0,14064,-13,0,14199,-10,0,9034,-8,0,6247,-8,0,6247,-18,0,27291,-22,0,27507,-11,0,19764,-11,0,21469,-8,0,14064,-13,0,14199,-10,0,9034,-8,0,6247,-8,0,6247
0.0,-12,0,7956,-11,0,4975,-13,0,4546,-12,0,2574,-17,0,2574,-25,0,1330,-25,0,1330,-26,0,1154,-26,0,289,-26,0,289,-11,0,4975,-13,0,4546,-12,0,2574,-17,0,2574,-25,0,1330,-25,0,1330,-26,0,1154,-26,0,289,-26,0,289,-11,0,4975,-13,0,4546,-12,0,2574,-17,0,2574,-25,0,1330,-25,0,1330,-26,0,1154,-26,0,289,-26,0,289,-11,0,4975,-13,0,4546,-12,0,2574,-17,0,2574,-25,0,1330,-25,0,1330,-26,0,1154,-26,0,289,-26,0,289,-11,0,4975,-13,0,4546,-12,0,2574,-17,0,2574,-25,0,1330,-25,0,1330,-26,0,1154,-26,0,289,-26,0,289,-11,0,4975,-13,0,4546,-12,0,2574,-17,0,2574,-25,0,1330,-25,0,1330,-26,0,1154,-26,0,289,-26,0,289,-11,0,4975,-13,0,4546,-12,0,2574,-17,0,2574,-25,0,1330,-25,0,1330,-26,0,1154,-26,0,289,-26,0,289,-11,0,4975,-13,0,4546,-12,0,2574,-17,0,2574,-25,0,1330,-25,0,1330,-26,0,1154,-26,0,289,-26,0,289,-11,0,4975,-13,0,4546,-12,0,2574,-17,0,2574,-25,0,1330,-25,0,1330,-26,0,1154,-26,0,289,-26,0,289
0.0,-6,0,6173,-6,0,3965,-1,0,6161,-3,0,4061,-6,0,5256,-2,0,3157,1,0,3972,1,1,3771,-2,1,4510,-2,1,4510,-6,0,3965,-1,0,6161,-3,0,4061,-6,0,5256,-2,0,3157,1,0,3972,1,1,3771,-2,1,4510,-2,1,4510,-6,0,3965,-1,0,6161,-3,0,4061,-6,0,5256,-2,0,3157,1,0,3972,1,1,3771,-2,1,4510,-2,1,4510,-6,0,3965,-1,0,6161,-3,0,4061,-6,0,5256,-2,0,3157,1,0,3972,1,1,3771,-2,1,4510,-2,1,4510,-6,0,3965,-1,0,6161,-3,0,4061,-6,0,5256,-2,0,3157,1,0,3972,1,1,3771,-2,1,4510,-2,1,4510,-6,0,3965,-1,0,6161,-3,0,4061,-6,0,5256,-2,0,3157,1,0,3972,1,1,3771,-2,1,4510,-2,1,4510,-6,0,3965,-1,0,6161,-3,0,4061,-6,0,5256,-2,0,3157,1,0,3972,1,1,3771,-2,1,4510,-2,1,4510,-6,0,3965,-1,0,6161,-3,0,4061,-6,0,5256,-2,0,3157,1,0,3972,1,1,3771,-2,1,4510,-2,1,4510,-6,0,3965,-1,0,6161,-3,0,4061,-6,0,5256,-2,0,3157,1,0,3972,1,1,3771,-2,1,4510,-2,1,4510
0.0,-19,0,38192,-18,0,26775,-16,0,27088,-13,0,18772,-19,0,19539,-12,0,13899,-18,0,14666,-15,0,10059,-19,0,8198,-19,0,8198,-18,0,26775,-16,0,27088,-13,0,18772,-19,0,19539,-12,0,13899,-18,0,14666,-15,0,10059,-19,0,8198,-19,0,8198,-18,0,26775,-16,0,27088,-13,0,18772,-19,0,19539,-12,0,13899,-18,0,14666,-15,0,10059,-19,0,8198,-19,0,8198,-18,0,26775,-16,0,27088,-13,0,18772,-19,0,19539,-12,0,13899,-18,0,14666,-15,0,10059,-19,0,8198,-19,0,8198,-18,0,26775,-16,0,27088,-13,0,18772,-19,0,19539,-12,0,13899,-18,0,14666,-15,0,10059,-19,0,8198,-19,0,8198,-18,0,26775,-16,0,27088,-13,0,18772,-19,0,19539,-12,0,13899,-18,0,14666,-15,0,10059,-19,0,8198,-19,0,8198,-18,0,26775,-16,0,27088,-13,0,18772,-19,0,19539,-12,0,13899,-18,0,14666,-15,0,10059,-19,0,8198,-19,0,8198,-18,0,26775,-16,0,27088,-13,0,18772,-19,0,19539,-12,0,13899,-18,0,14666,-15,0,10059,-19,0,8198,-19,0,8198,-18,0,26775,-16,0,27088,-13,0,18772,-19,0,19539,-12,0,13899,-18,0,14666,-15,0,10059,-19,0,8198,-19,0,8198
0.0,-40,0,20482,-34,0,13505,-35,0,15764,-35,0,11619,-37,0,12960,-35,0,8928,-34,0,10619,-35,0,7128,-35,0,5518,-35,0,5518,-34,0,13505,-35,0,15764,-35,0,11619,-37,0,12960,-35,0,8928,-34,0,10619,-35,0,7128,-35,0,5518,-35,0,5518,-34,0,13505,-35,0,15764,-35,0,11619,-37,0,12960,-35,0,8928,-34,0,10619,-35,0,7128,-35,0,5518,-35,0,5518,-34,0,13505,-35,0,15764,-35,0,11619,-37,0,12960,-35,0,8928,-34,0,10619,-35,0,7128,-35,0,5518,-35,0,5518,-34,0,13505,-35,0,15764,-35,0,11619,-37,0,12960,-35,0,8928,-34,0,10619,-35,0,7128,-35,0,5518,-35,0,5518,-34,0,13505,-35,0,15764,-35,0,11619,-37,0,12960,-35,0,8928,-34,0,10619,-35,0,7128,-35,0,5518,-35,0,5518,-34,0,13505,-35,0,15764,-35,0,11619,-37,0,12960,-35,0,8928,-34,0,10619,-35,0,7128,-35,0,5518,-35,0,5518,-34,0,13505,-35,0,15764,-35,0,11619,-37,0,12960,-35,0,8928,-34,0,10619,-35,0,7128,-35,0,5518,-35,0,5518,-34,0,13505,-35,0,15764,-35,0,11619,-37,0,12960,-35,0,8928,-34,0,10619,-35,0,7128,-35,0,5518,-35,0,5518
