orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score,6_loss_pro,6_loss_neg,6_win_pro,6_win_neg,6_draw_pro,6_draw_neg,6_area_score,7_loss_pro,7_loss_neg,7_win_pro,7_win_neg,7_draw_pro,7_draw_neg,7_area_score,8_loss_pro,8_loss_neg,8_win_pro,8_win_neg,8_draw_pro,8_draw_neg,8_area_score,9_loss_pro,9_loss_neg,9_win_pro,9_win_neg,9_draw_pro,9_draw_neg,9_area_score
0.0,50148,0,3438,57145,112,15219,-40,39026,0,3438,44538,112,15703,-35,41906,0,3438,46573,112,15493,-35,32438,0,3438,34355,112,15493,-34,35112,0,1027,39987,112,14618,-31,24989,0,1027,31753,112,13621,-25,26080,0,1027,31753,112,14263,-26,20016,0,1027,25361,214,12318,-25,14338,0,1027,19964,214,14397,-28,14338,0,1027,19964,214,14397,-28
0.0,41910,992,0,44454,19,13509,-29,31280,992,0,31575,19,11198,-25,32687,992,0,32664,24,11925,-26,24800,992,0,26072,24,12648,-19,26053,992,0,26072,30,12648,-19,18873,992,0,20830,55,10839,-19,19059,0,0,22138,44,12495,-22,13830,0,962,18652,321,10513,-22,10344,672,962,11562,327,9828,-19,10344,672,962,11562,327,9828,-19
0.0,11026,4041,7208,12624,98,10456,-10,6717,4041,7208,7712,98,7887,-10,8191,5045,8266,11551,98,11733,-10,7032,5045,9129,6639,98,9956,-10,2992,1762,6242,6717,98,10390,-12,6133,3041,9129,4199,98,9956,-10,1833,1762,5188,3436,98,9427,-13,5324,1762,8075,1381,182,9956,-11,3830,758,7737,1381,369,10461,-11,3830,758,7737,1381,369,10461,-11
0.0,68542,2174,949,73127,0,20624,-60,52704,2174,949,57656,0,17088,-42,54882,980,949,59230,0,17051,-43,42126,980,949,47768,0,13515,-42,45482,980,0,48736,0,13421,-43,35248,980,949,36830,0,15248,-44,36195,0,0,38842,0,15940,-43,28414,980,0,35170,0,16393,-43,23570,980,0,29591,8,14437,-43,23570,980,0,29591,8,14437,-43
0.0,4414,0,1675,10308,194,11555,-24,2540,0,1675,8728,243,12130,-24,2704,0,1675,9196,194,10770,-24,1297,0,1675,7616,243,11345,-24,2404,0,1675,7616,243,12081,-24,1297,0,1675,7616,243,12081,-13,1297,0,1675,7616,260,12081,-13,1297,0,1675,7528,299,12343,-13,1297,0,1675,6839,283,11643,-13,1297,0,1675,6839,283,11643,-13
0.0,7576,6138,5294,17192,462,2730,-6,5717,8697,4173,14618,462,1832,-5,5671,5866,6551,14467,285,3197,-7,2943,5866,7856,10185,319,3734,-7,6011,8297,4360,13857,267,936,-5,2943,4674,5465,4336,306,3491,-5,2943,3784,4417,4336,351,3491,-12,1875,4674,6342,2517,342,4292,-5,1875,3949,5421,1559,355,4827,-5,1875,3949,5421,1559,355,4827,-5
0.0,17680,3463,2833,15115,125,7991,-25,13747,3463,2833,12312,125,7729,-21,12881,1179,2833,11269,125,8653,-26,9620,1253,2833,9428,125,7729,-22,9395,0,2833,8932,131,7991,-27,6376,0,2833,7102,131,7729,-23,6376,0,2833,7631,131,7729,-23,4404,0,2833,8565,131,8391,-22,3454,0,4012,7379,131,8391,-26,3454,0,4012,7379,131,8391,-26
0.0,8682,1003,1054,10248,51,15385,-11,6787,1003,1054,9705,51,12254,-11,7888,1003,1054,8286,75,14609,-13,5312,1003,1054,6456,51,13772,-14,6403,1003,1054,6456,68,13772,-14,4048,0,0,6830,118,9862,-14,6186,1003,1054,5696,71,12792,-13,4048,0,1054,6001,154,11022,-14,2984,0,0,5028,227,11983,-13,2984,0,0,5028,227,11983,-13
0.0,13453,4660,3179,17887,165,9654,-9,8204,5561,3179,15414,165,9654,-12,8204,3845,1931,15414,165,9654,-12,2872,3612,4347,10263,170,8708,-7,2872,2570,2197,10263,258,8708,-12,1806,2617,4347,9123,172,8649,-6,1806,1716,4347,7408,185,8649,-6,1806,2411,4347,4443,197,9285,-5,1806,1737,5095,4443,502,9119,-5,1806,1737,5095,4443,502,9119,-5
0.0,19732,6012,1902,15119,1126,3303,-7,15302,6903,3064,10606,1126,3303,-3,15302,5907,3064,10606,1126,3303,-7,9782,5907,3064,8418,1126,2965,-6,9782,5081,3064,8418,1126,2965,-6,6154,5081,3064,5616,1126,2965,-5,6972,5081,4012,5616,1126,2965,-4,5436,5081,4012,3895,1138,3657,-3,5436,5081,4012,2721,1176,3104,-9,5436,5081,4012,2721,1176,3104,-9
0.0,3514,1571,2917,9849,33,3183,-10,2450,1571,2917,9849,33,3667,-6,3149,1571,2917,7010,61,3838,-12,1938,1571,2807,5089,65,4534,-10,2645,1571,2807,5507,61,3241,-9,1435,1571,1778,5332,65,4259,-8,1435,551,1778,5332,65,4259,-8,2327,1571,1018,4453,102,4259,-11,1648,1571,1899,2801,74,3019,-13,1648,1571,1899,2801,74,3019,-13
0.0,8284,1609,6713,13414,147,4004,-4,4346,1609,6713,12513,147,4062,-7,3852,1587,4741,9289,176,4004,-3,2490,1587,4741,9289,176,3074,-6,2490,649,2856,8420,176,3074,-3,1623,1587,4741,7136,176,3074,-6,1623,649,4917,7287,192,4062,-1,1623,649,6737,5714,229,5542,-5,1623,0,6737,4622,230,3568,-8,1623,0,6737,4622,230,3568,-8
0.0,32533,0,3207,29525,430,8295,-15,24256,0,3207,21270,433,7390,-15,23646,0,3207,20457,454,8295,-14,18252,1362,3207,17967,470,5554,-14,17557,0,1983,15896,433,9251,-20,11232,0,2723,12760,433,5076,-25,13807,2045,2742,14726,470,4116,-16,7642,0,2723,8434,437,4051,-18,6484,1362,740,8434,453,4673,-18,6484,1362,740,8434,453,4673,-18
0.0,6696,791,2968,11803,64,1480,-15,4670,791,2968,11803,66,1480,-15,5517,791,2076,11803,66,1480,-21,3479,791,2076,10341,66,1480,-24,3479,791,1038,11006,66,1480,-24,2624,791,1038,8183,72,1480,-24,2624,791,1038,8183,72,1480,-24,1777,791,1930,8183,78,2410,-18,1777,791,1930,8183,161,1926,-23,1777,791,1930,8183,161,1926,-23
0.0,19724,4145,5597,30159,503,4328,-25,14351,4145,5597,23502,507,3331,-25,14291,2185,5597,17338,503,2602,-26,9990,1960,3016,13944,507,3159,-25,10097,919,3016,13944,507,3814,-26,7066,919,4128,14037,507,3257,-22,7066,0,4128,13899,521,3257,-23,4975,0,3016,10800,521,3814,-22,3787,0,3016,10044,559,4342,-22,3787,0,3016,10044,559,4342,-22
0.0,42052,1717,3202,47911,55,11118,-28,29863,2673,4261,38297,55,11204,-11,29747,1913,3202,37951,61,11753,-21,20355,3677,2746,30116,61,11001,-6,21162,2673,2746,29310,61,10009,-7,12794,2673,5381,20954,61,7711,-5,13638,1865,5381,19958,61,8409,-5,8420,2511,5381,12981,63,7558,-4,5477,1602,3866,13731,57,7374,-6,5477,1602,3866,13731,57,7374,-6
0.0,3174,4114,8053,2526,8,10765,-23,3174,4114,8852,1558,8,10765,-23,3174,4114,5700,1558,28,9010,-23,3174,5049,5700,718,28,9560,-18,3174,5049,4265,718,8,13703,-18,3174,5800,4265,0,8,12646,-14,3174,3809,4065,0,94,13133,-14,786,1889,4864,0,170,11445,-18,786,3249,4864,0,236,11445,-15,786,3249,4864,0,236,11445,-15
0.0,6280,0,4821,2456,192,7266,-12,4984,0,4821,2456,192,6495,-12,5832,0,1700,3189,210,8029,-21,4580,0,1700,3189,210,6900,-21,4580,0,1700,3189,210,6900,-21,3454,0,1700,2477,58,7671,-21,3454,0,1700,2477,58,7671,-21,3683,0,4821,935,198,4378,-21,3054,0,4016,935,198,5202,-21,3054,0,4016,935,198,5202,-21
0.0,31342,1276,928,40511,107,15686,-41,23418,1276,928,31905,110,14600,-41,21465,1276,928,27507,107,14873,-41,14669,1276,928,21017,110,14311,-41,15658,1276,928,22621,110,14493,-42,9594,1276,928,16045,110,12631,-42,10477,1276,928,16045,110,12631,-42,7312,1424,928,14368,110,13477,-43,5642,647,1890,8349,135,11317,-43,5642,647,1890,8349,135,11317,-43
0.0,50655,729,1145,42883,86,18649,-41,39025,729,1145,28753,91,17517,-41,40879,729,1145,34236,120,16889,-32,29970,729,1145,22205,125,16717,-31,32754,729,1145,22205,125,16717,-32,25944,729,0,21541,125,14719,-32,27908,729,0,20327,125,17585,-34,20842,0,1145,12149,146,15628,-32,17872,729,1145,11152,174,15809,-32,17872,729,1145,11152,174,15809,-32
0.0,14934,6238,5005,16807,544,6208,-17,12285,6238,5005,13449,545,6208,-8,12893,5945,2932,14977,642,5351,-17,11265,6821,5005,14977,642,5461,-17,9360,4073,2932,13419,642,5929,-9,8219,5065,2932,13419,642,5929,-8,9203,5065,3860,13419,660,6084,-14,7791,5848,5458,9677,698,7868,-15,6495,4103,6680,3395,727,6674,-16,6495,4103,6680,3395,727,6674,-16
0.0,60540,0,0,48434,29,18926,-49,50645,0,0,42051,29,15206,-46,51592,0,0,33897,29,15721,-46,40173,0,0,25252,29,13446,-39,41923,0,0,29489,29,14199,-42,33418,0,0,19045,29,15693,-45,34583,0,0,19045,29,17422,-45,26891,0,0,22970,57,12864,-37,21324,0,0,18659,57,12279,-40,21324,0,0,18659,57,12279,-40
0.0,12730,7063,9402,19951,358,2132,-2,9182,6366,8424,19007,423,2132,-2,11682,7222,7454,12900,358,3361,2,8134,6525,6476,12900,423,3361,2,5126,2205,3632,13196,423,3621,-2,5620,5552,3864,8145,461,5894,6,2612,2205,1020,8591,441,5545,2,2612,3206,1020,11916,709,4198,-2,4019,2897,5779,3805,494,6780,1,4019,2897,5779,3805,494,6780,1
0.0,15884,6999,2839,18402,200,3376,-15,10727,6999,2839,12402,200,5579,-11,11190,5552,4032,14939,200,3081,-15,7517,5857,4032,13005,252,3197,-15,7095,4173,4032,11311,202,3587,-12,6470,5857,2839,9376,268,3197,-11,6470,4768,2839,8538,287,3830,-12,6407,4173,7403,2644,234,3587,-11,7355,3376,7330,956,344,6701,-11,7355,3376,7330,956,344,6701,-11
0.0,43344,1486,2390,35645,21,7960,-26,30465,1486,2390,30029,55,6537,-26,28908,551,1029,26625,30,7960,-26,21102,551,1029,22804,64,6537,-26,21102,551,1029,19888,109,8071,-26,14743,0,1029,15088,116,6193,-26,14743,0,1029,14177,133,6193,-26,9063,0,1029,12770,133,6193,-21,6307,0,1029,11036,134,6138,-21,6307,0,1029,11036,134,6138,-21
0.0,17702,6783,2378,15098,192,7362,-12,12959,6783,3179,5934,192,5950,-11,13745,5787,2378,13059,192,7292,-12,9002,5787,3179,3971,192,5880,-11,8186,3973,1080,4362,192,5880,-15,5515,3985,3179,3328,204,5880,-14,5515,2484,1080,4490,204,7820,-12,6359,4596,1881,1810,204,7137,-15,5515,3608,1881,698,305,7634,-16,5515,3608,1881,698,305,7634,-16
0.0,34067,0,0,21711,150,9585,-21,25719,0,0,15712,154,9585,-20,26248,0,0,19749,150,7807,-21,20244,0,1193,11105,246,6722,-21,20301,0,0,14997,229,8540,-21,14885,0,0,12286,229,6762,-21,14885,0,0,12286,229,6762,-21,10262,0,1193,6428,246,5161,-21,7751,0,1193,5232,251,4851,-21,7751,0,1193,5232,251,4851,-21
0.0,13147,7307,6913,14220,126,11965,-12,9051,7307,6913,10705,127,10944,-3,8642,4084,5903,10774,126,9881,-7,4617,4335,3759,7541,127,10526,-3,5511,3229,3759,7541,127,9885,-3,3583,2827,4874,7950,128,10799,3,3583,1715,3082,7950,128,9852,3,3583,2553,3082,7950,148,9852,4,3583,1962,5780,5309,158,9853,5,3583,1962,5780,5309,158,9853,5
0.0,10617,3064,3885,13690,56,4450,0,6625,3064,3885,12002,57,4450,4,7403,3064,3885,9459,56,3524,-4,5266,3064,4908,3213,57,3588,0,5158,1915,3823,4256,329,3810,2,4065,3064,4781,1512,69,2868,-4,4911,3064,3182,2425,325,2868,-8,2912,3064,5864,1512,325,2868,-7,1821,962,6902,1512,341,2164,-2,1821,962,6902,1512,341,2164,-2
0.0,11812,6244,10165,14678,73,5535,-5,7707,6244,10165,11262,73,5535,-1,7707,3953,7065,11262,73,5535,-1,4317,4843,7065,5679,73,6504,-5,4008,1996,5924,7359,104,5827,-8,5984,2745,7946,4334,73,6174,4,4891,3864,6288,8233,74,7093,-2,5984,1639,8724,3594,74,5708,1,3323,1605,8200,3185,103,8974,-9,3323,1605,8200,3185,103,8974,-9
0.0,11546,5705,7286,5411,498,2696,7,7019,5705,8458,4370,398,2696,8,6180,4814,6336,4370,398,2696,8,4019,3442,8458,3434,195,3358,9,4019,3442,6499,3434,195,4038,9,3135,3442,6499,2512,203,4038,6,3135,2551,5439,2512,203,4038,6,3901,2551,6336,1798,203,3358,1,2446,1361,6336,1798,259,3358,1,2446,1361,6336,1798,259,3358,1
0.0,40965,1724,2757,41399,422,12594,-18,30149,1724,4380,29567,422,11730,-11,30622,961,2757,30026,620,11098,-15,21181,1724,3351,21840,500,10734,-15,20342,763,2560,21840,549,10734,-16,14995,763,2560,19293,571,9972,-16,14995,763,2560,17739,608,9972,-11,10529,961,2552,14098,679,9758,-20,6655,763,1385,9727,670,7743,-18,6655,763,1385,9727,670,7743,-18
0.0,20017,2039,2255,24003,67,3684,-24,14037,2039,2255,19960,67,2422,-24,12430,2039,2255,17212,93,4563,-27,9435,3049,885,17212,100,3969,-27,10385,3049,885,15448,109,3969,-27,5872,1010,885,14402,121,3969,-21,5852,0,2898,16574,119,5372,-23,3755,1010,885,13206,130,3969,-12,3664,2041,885,9185,155,4646,-26,3664,2041,885,9185,155,4646,-26
0.0,2942,7046,7372,3928,3,6083,-12,1944,7046,10645,1562,3,6749,-12,2866,6363,7303,1562,3,7286,-13,2866,6363,8444,1562,3,7286,-9,2866,7163,4951,529,3,7286,-14,2866,6398,6932,529,19,7286,-13,2866,6398,5172,1072,19,7286,-14,2866,6398,6022,529,19,7286,-13,2866,6496,5053,529,19,5805,-14,2866,6496,5053,529,19,5805,-14
0.0,915,3689,3236,2414,38,8206,-3,915,3689,4036,1695,38,8125,-3,915,2802,2165,1695,68,8125,-6,915,2802,3642,1695,86,7205,-6,915,2228,3642,3375,86,6196,-7,2056,646,4104,1695,38,7004,-2,1476,2469,2085,1564,87,5346,-8,2056,646,4133,1695,38,7004,-3,3800,891,4732,1655,152,6429,-10,3800,891,4732,1655,152,6429,-10
0.0,2360,4621,7960,4770,183,7206,-8,2360,4621,8786,3578,183,7206,-8,2360,3778,6921,3816,275,5036,-8,2360,3778,7747,2624,275,5036,-8,1353,3778,6921,2767,301,5036,-7,1353,3778,7747,1575,301,5036,-7,1353,3060,7747,1575,301,6257,-7,0,2090,7747,689,372,5531,-6,0,2090,7747,689,405,5531,-11,0,2090,7747,689,405,5531,-11
0.0,22086,3603,3053,22795,126,5715,-4,13401,3603,3053,22795,126,5715,-3,13842,2956,3053,14958,154,5715,-4,9064,2956,3053,10855,154,4117,-4,9064,1800,3053,10126,162,4117,-4,6017,2034,4830,13954,154,4035,-3,6017,2034,4830,13954,154,4035,-6,2387,0,3122,10090,246,3671,-9,2387,1525,1001,8538,281,3892,-9,2387,1525,1001,8538,281,3892,-9
0.0,10199,5616,4818,14645,1021,4037,-6,7257,5616,6817,11355,1021,4037,-6,7257,4000,5777,11355,1021,4037,-7,4960,4000,5017,8479,1033,4037,-7,4960,3177,5017,8479,1033,4037,-7,4034,4149,5017,4392,1033,4037,-6,4034,3419,4058,4392,1057,4037,-6,4034,1427,7009,4392,1034,4037,-8,2418,697,3816,1986,608,6004,-9,2418,697,3816,1986,608,6004,-9
0.0,122784,0,0,149180,21,34371,-85,104956,0,0,135737,21,31544,-55,109379,0,0,131306,21,33454,-58,90571,0,0,116696,22,29115,-57,95781,0,0,115799,22,29954,-58,77319,0,0,100903,22,26147,-59,81762,0,0,103467,40,27853,-60,66567,0,0,91573,22,27762,-60,59712,0,0,85143,38,25490,-61,59712,0,0,85143,38,25490,-61
0.0,11739,12683,10930,7954,202,3651,-11,11739,14859,10930,4437,202,4249,0,11739,12773,8815,4437,211,4249,0,10494,14859,9869,3543,202,4249,-11,9334,12017,7674,2546,218,4795,-11,6716,10928,8735,2546,218,4795,-2,8089,12017,6640,1652,450,4017,-11,6004,12017,6640,826,459,3421,-3,5078,9955,5717,826,459,3421,-2,5078,9955,5717,826,459,3421,-2
0.0,23059,935,723,16342,50,14042,-27,17227,935,723,16342,50,10939,-24,16232,935,723,16342,24,12541,-27,11210,935,723,16342,24,9438,-24,12198,935,723,16342,24,9438,-24,8812,935,723,10687,24,9438,-24,9679,935,723,10687,24,10276,-24,7527,935,723,9704,24,8553,-24,6574,1927,723,10511,112,7173,-25,6574,1927,723,10511,112,7173,-25
0.0,27643,1162,2851,20970,29,9840,-22,21073,1762,2851,13640,29,10204,-19,20916,1162,2851,13624,33,6460,-21,15182,1762,1759,9782,29,6824,-18,14736,0,2851,10321,56,4938,-22,10390,1762,1759,8043,43,6824,-18,10390,600,688,8043,51,6499,-20,7859,600,1780,7083,80,7292,-16,5670,0,2851,4776,108,6691,-19,5670,0,2851,4776,108,6691,-19
0.0,28760,0,885,26978,99,12185,-28,19854,764,885,23128,103,11094,-25,18957,0,885,21195,99,12999,-28,13420,764,885,18670,103,13320,-25,14230,764,885,18670,103,13320,-26,11423,764,885,12619,138,10997,-25,11423,764,885,12619,138,10438,-25,9325,764,885,11642,144,11885,-26,7271,764,885,11642,151,11232,-26,7271,764,885,11642,151,11232,-26
0.0,15048,4828,9489,17145,205,5169,-3,11857,5801,9489,10403,205,5169,-2,7172,4735,6712,15001,205,6543,5,4645,4735,6712,10219,205,6145,6,5595,4735,6712,10219,208,6145,6,6981,4828,7647,4736,205,5268,2,5941,4805,7025,5791,216,6952,1,5696,4667,7647,1878,216,5739,4,4966,2664,8314,1878,216,5001,9,4966,2664,8314,1878,216,5001,9
0.0,25557,0,2289,23599,24,10976,-9,21503,0,976,17687,24,10991,0,21160,0,2289,20299,24,9970,-9,18974,1814,2289,15178,24,8338,-9,17887,0,2289,18559,24,9970,-14,16568,1814,2289,14428,24,9722,-14,15585,0,2289,17615,38,9970,-16,13827,1814,976,10394,30,7967,-17,11346,1814,976,8828,129,8233,-23,11346,1814,976,8828,129,8233,-23
0.0,29707,2270,1816,38709,0,12411,-12,23079,2270,3130,25233,0,11682,-12,24004,2270,2246,25233,10,10724,-12,16072,1275,3130,19049,0,10685,-12,16997,1275,2246,19049,10,9727,-12,13235,1275,2246,14794,10,9727,-11,14099,1275,932,14794,10,9727,-11,10332,1275,2017,10314,10,7049,-8,8139,1275,2246,9270,84,5536,-8,8139,1275,2246,9270,84,5536,-8
0.0,17215,649,886,21919,50,7240,-17,13808,2111,886,17006,51,7240,-5,13502,649,886,17798,50,7240,-7,10192,649,886,12845,53,7724,-4,11183,649,0,14118,53,7142,-5,8766,649,0,11380,53,8130,-4,8779,0,0,9051,51,8111,-5,7962,2111,886,6141,54,9314,-9,5980,0,886,6277,53,8595,-4,5980,0,886,6277,53,8595,-4
0.0,43570,0,721,60529,82,8145,-44,33543,0,721,50757,118,7095,-33,36331,0,721,51763,118,7095,-34,27936,0,721,31423,82,6168,-36,29959,0,721,32815,82,6895,-36,23864,0,721,28794,82,6339,-29,25116,0,721,28794,82,6339,-30,19271,0,721,17220,82,5448,-29,15095,0,721,11261,88,5448,-31,15095,0,721,11261,88,5448,-31
0.0,2729,1195,1222,705,125,4334,-20,0,1195,2154,705,125,3542,-17,0,1195,932,705,125,3542,-17,0,0,2154,705,126,4829,-20,0,1195,932,0,230,3542,-21,0,1195,1567,0,347,3542,-21,0,0,1567,0,348,4829,-24,0,0,2789,705,274,5393,-23,0,0,2789,705,291,6436,-38,0,0,2789,705,291,6436,-38
0.0,12165,4072,6712,13836,18,6100,-23,8902,6111,6712,12182,18,6100,-23,10252,5091,4027,11233,18,5408,-24,6837,7288,6712,10313,18,3587,-23,6989,5091,4027,10313,18,6193,-24,5292,5868,4027,9585,18,5388,-23,5292,4657,4027,8541,18,6010,-24,4815,3613,6712,4715,18,4210,-24,5777,3613,5451,1614,94,4057,-24,5777,3613,5451,1614,94,4057,-24
0.0,34166,3534,795,31821,538,6245,-10,21855,3534,1950,22415,538,5208,-10,21855,1630,0,22415,542,5741,-10,13133,2421,0,14408,816,3908,-10,14087,2421,0,14408,816,3908,-10,9992,2421,0,12537,816,4392,-6,9038,1342,0,11859,816,5054,-11,7321,2421,0,10430,816,4929,-6,4354,1630,0,8497,946,4929,-3,4354,1630,0,8497,946,4929,-3
0.0,41645,1843,0,30925,74,19077,-26,31343,1843,0,22542,80,15098,-25,33843,1843,583,23226,80,15098,-25,24785,1689,0,21362,74,16849,-20,26531,1689,583,22046,74,16849,-20,17865,1689,0,14624,74,16806,-24,18851,1689,583,15308,74,16806,-24,11809,1689,583,14495,74,18142,-24,7792,751,1606,11153,74,19556,-21,7792,751,1606,11153,74,19556,-21
0.0,57031,0,2113,69694,24,22919,-46,43144,0,2113,56782,24,21068,-29,45711,0,2113,56782,24,21068,-30,32804,0,2113,49825,24,15771,-29,34859,0,885,51098,24,16520,-30,25672,0,2113,42414,125,18613,-30,26968,0,2113,42414,125,18613,-31,18736,0,885,35173,41,15583,-30,14855,0,2004,30311,97,15200,-30,14855,0,2004,30311,97,15200,-30
0.0,38305,0,0,33879,17,11307,-21,29284,0,0,26495,17,9895,-21,26949,0,1887,22196,75,9085,-29,19474,0,1887,16889,75,8430,-21,19474,0,896,16889,87,8430,-21,14496,0,896,13313,87,8410,-21,14496,0,896,12447,87,8410,-29,11246,0,896,9967,87,7032,-29,9448,0,896,8304,90,7730,-30,9448,0,896,8304,90,7730,-30
0.0,107743,756,800,98181,78,26857,-62,90493,756,800,75007,78,23726,-49,92801,756,800,84196,78,25632,-49,74898,756,800,64410,78,22501,-48,76340,0,0,75870,78,24919,-51,62300,0,0,56084,78,21788,-46,64779,0,0,56084,78,22354,-46,53643,0,0,43783,78,21857,-47,44612,756,800,35338,28,17573,-47,44612,756,800,35338,28,17573,-47
0.0,11863,1896,5560,13246,64,3529,-18,8361,1896,5560,11137,68,3529,-18,8361,1027,3906,10230,68,3529,-21,6629,1825,5336,7079,80,3529,-7,5387,0,4404,8879,94,4366,-10,3668,1027,2750,9958,74,3529,-11,3668,1027,2750,9958,74,3529,-14,2790,1027,2750,7311,74,3529,-13,1957,1027,2750,7311,174,3535,-16,1957,1027,2750,7311,174,3535,-16
0.0,59021,995,0,57733,34,19321,-49,48271,995,0,44512,34,19321,-44,50693,995,629,45256,34,19321,-44,40666,995,629,36597,34,17585,-32,43875,1753,629,38707,63,20029,-40,34989,1753,629,30048,63,18293,-32,36606,995,629,32514,64,17406,-34,30263,1753,629,23832,63,18202,-34,24982,995,629,21773,63,17567,-31,24982,995,629,21773,63,17567,-31
0.0,6869,6444,9232,4585,28,8364,-5,6869,6444,10221,3436,28,7898,-8,6869,5594,8187,3436,44,7898,-8,6869,6371,8187,1543,44,7898,-8,6869,6371,7090,1543,44,7898,-11,3860,5237,8042,852,148,7442,-11,3860,3831,7007,852,148,7295,-11,3860,3831,8254,852,48,7295,-11,3860,4896,7887,852,44,7094,-11,3860,4896,7887,852,44,7094,-11
0.0,9557,826,2972,5854,14,13639,-18,7288,0,2972,5854,17,13665,-15,8391,826,2972,5097,31,13639,-15,7023,826,2972,5097,114,12618,-23,7023,826,2972,5097,120,12618,-23,5787,826,2972,2911,43,10999,-14,5787,826,2972,2911,49,10999,-14,4848,826,2972,2911,49,10999,-11,4136,826,2972,2250,67,10215,-11,4136,826,2972,2250,67,10215,-11
0.0,16942,4499,8004,5475,84,4398,-5,14749,5396,8004,5475,187,5092,-5,15202,4499,7296,5475,299,2757,-5,11044,2719,7296,3163,238,5180,-6,11044,1791,6098,2309,390,5116,-10,11194,4379,7296,5475,412,4213,-6,10180,2719,7296,4695,386,5131,-7,9015,3616,7296,4695,489,5825,-7,8408,3616,8128,3163,480,5549,20,8408,3616,8128,3163,480,5549,20
0.0,5724,5291,6223,7842,88,4720,6,4776,6987,6223,4840,88,4808,6,4776,5589,4039,4840,88,4808,6,5712,6391,4888,2646,88,4808,7,5712,6391,3861,2646,88,4808,7,5603,3202,5902,1954,101,3730,8,4655,4898,3698,1122,88,4007,6,5603,3103,4882,0,122,2158,10,5603,1538,5749,832,121,1337,7,5603,1538,5749,832,121,1337,7
0.0,26644,1843,1593,25608,362,8067,-30,20548,1843,1593,19978,362,8067,-24,20548,802,885,19978,362,7346,-26,14865,1757,885,13974,362,6349,-26,15873,1757,885,13091,362,5862,-27,12000,1757,885,12362,381,5862,-27,12556,1757,885,12362,434,6514,-31,8844,802,885,10880,471,7001,-31,7447,1757,885,7508,582,5573,-28,7447,1757,885,7508,582,5573,-28
0.0,17062,3297,2756,25919,394,4403,-17,13802,3297,2756,22783,349,4887,-14,13639,3297,2756,18397,422,5428,-18,8672,2196,1872,18298,387,4887,-14,9531,2196,843,18298,387,5371,-14,6442,1395,1872,17188,387,3866,-15,7301,1395,843,17188,387,4350,-15,5188,1395,843,10988,349,2516,-15,5988,2577,843,10988,349,2973,-18,5988,2577,843,10988,349,2973,-18
0.0,76586,0,1868,77688,24,21974,-56,62555,0,1868,67013,51,19078,-52,67315,0,1868,67944,24,21814,-50,52714,0,1868,59322,51,17814,-41,55303,0,1868,61529,55,19344,-45,43612,0,1868,48807,24,16340,-46,45661,0,1868,47981,24,16340,-47,34039,0,1868,45144,55,14974,-43,26697,0,1868,38069,103,17519,-45,26697,0,1868,38069,103,17519,-45
0.0,23597,0,885,24636,10,9285,-18,18018,938,885,21120,10,9285,-18,19108,938,885,21120,10,8367,-18,13594,938,885,18050,11,7810,-18,14544,938,885,18050,11,7810,-25,12301,2043,885,12580,16,6681,-25,12240,938,885,12542,19,6617,-29,8571,938,885,8868,122,6315,-22,7646,938,885,8868,122,5211,-28,7646,938,885,8868,122,5211,-28
0.0,14941,6433,7924,11904,28,6343,-6,7551,6433,7924,6009,32,6952,-6,9231,4370,5750,6987,32,7022,3,5285,3290,9002,5110,32,7106,-5,6087,3321,4626,5041,53,7115,4,4402,2452,9002,3057,131,7603,-8,4402,2452,6849,3057,189,7603,-5,4402,2452,6849,1336,189,7603,-4,4402,3290,7015,1336,189,9172,-6,4402,3290,7015,1336,189,9172,-6
0.0,26668,3037,1836,25769,64,6488,-5,18603,4610,1836,19993,64,4546,-5,17900,3037,1836,23624,91,7186,-5,11173,4610,1836,16807,73,5307,-9,11345,3717,751,17797,73,5416,-5,5551,3717,1836,16648,91,6114,-2,5551,2793,1836,16648,91,7089,-2,3369,2793,1836,12658,91,7903,-1,2274,3037,2825,6842,111,7433,-1,2274,3037,2825,6842,111,7433,-1
0.0,25353,1818,2147,25440,13,11344,-28,18920,1818,2147,21087,13,10414,-25,19787,857,2147,21087,13,10414,-26,14632,1634,2147,16279,13,10261,-16,14283,857,2147,15595,13,11347,-17,8955,0,2147,12879,13,11347,-16,8955,0,2147,12879,23,11347,-17,6295,0,2147,9189,23,10218,-14,5097,935,942,6760,13,8353,-18,5097,935,942,6760,13,8353,-18
