MultiClassTsetlinMachineParallel,Parallel,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,
Settings:
Clauses:,16000.0
Threshold:,16000.0
S:,27.0
9x9Aya_Draw0,,92.6817,93.7752,93.7432,94.5355,94.1949,93.5902,94.0594,94.6346,93.0667,94.1231,93.7569,94.0338,93.8180,93.7440,93.8081
9x9Aya_Draw1,,92.2500,93.7906,93.1376,94.3658,93.7073,95.0701,94.3381,94.8543,93.7667,93.1086,93.9287,94.1257,93.7120,92.9812,93.2064
9x9Aya_Draw2,,92.5710,93.9958,93.0462,94.2017,94.9081,93.3389,94.9398,94.7684,93.4791,94.4325,94.4842,93.2851,93.9094,93.6060,93.0167
9x9Aya_Draw3,,92.3782,92.6893,93.8505,93.7167,94.7299,94.2671,94.1505,93.8077,93.1628,93.8688,93.7261,93.7244,94.2522,94.5641,93.2885
9x9Aya_Draw4,,92.3902,92.7376,93.6368,92.8692,94.2278,93.8376,93.6795,93.7850,93.8188,94.2034,94.1679,94.1850,92.9197,92.7662,93.7282
9x9Aya_Draw5,,92.5179,92.7825,93.6329,94.4966,94.7244,94.1115,93.5308,94.1556,93.8060,94.4415,94.6560,94.5389,93.8120,93.6556,93.7782
9x9Aya_Draw6,,92.6495,92.8876,94.0077,94.4145,94.1448,93.9743,92.9654,93.4260,94.4555,93.2756,94.1436,94.5829,93.9675,94.1688,93.3290
9x9Aya_Draw7,,92.5312,92.6624,93.3196,93.6111,93.8765,93.4337,94.1820,93.4833,93.9867,93.7718,94.6923,94.4466,94.2602,93.9495,93.6829
9x9Aya_Draw8,,92.4269,92.9064,93.5431,93.6419,94.3619,93.8132,93.7884,94.6671,95.1166,93.5692,93.9124,93.1910,93.9414,93.3581,94.3675
9x9Aya_Draw9,,92.4461,92.8709,93.4269,93.3765,93.9624,93.4136,93.6825,93.4380,93.6957,93.8867,94.0436,93.9756,94.1897,93.8722,93.9880
mean,,92.4843,93.1098,93.5344,93.9229,94.2838,93.8850,93.9316,94.1020,93.8355,93.8681,94.1512,94.0089,93.8782,93.6666,93.6194,93.7521
Single/k-Fold,95.1166,94.2838
