MultiClassTsetlinMachineParallel,Parallel,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,
Settings:
Clauses:,14000.0
Threshold:,64000.0
S:,27.0
9x9Natsukaze_Draw0,,79.8298,83.0779,84.5803,85.4379,85.2925,86.0958,85.5009,86.1370,85.8114,85.4075,85.4466,85.2903,85.2360,85.0884,85.1253
9x9Natsukaze_Draw1,,79.1997,83.0493,84.2521,84.8731,85.3681,85.5375,85.6460,85.7915,85.0642,85.1402,85.2009,85.3182,85.4658,84.6212,85.0902
9x9Natsukaze_Draw2,,77.8818,82.9624,84.2999,85.2075,85.7372,85.7177,85.7068,84.3455,85.2379,85.3768,85.4875,85.5679,85.1901,84.9925,84.9057
9x9Natsukaze_Draw3,,80.0504,83.1575,84.5167,85.2115,85.3461,85.6783,85.4395,85.5589,85.5307,85.2918,85.2419,85.2310,84.9118,84.8880,84.7707
9x9Natsukaze_Draw4,,80.3630,82.8730,84.5471,85.0117,85.5111,85.4395,85.3418,85.5828,85.4807,85.1029,85.2766,84.9184,85.2527,85.0334,85.0790
9x9Natsukaze_Draw5,,79.2296,82.4062,84.3712,84.9075,85.5524,84.8771,85.5220,84.8749,85.0747,85.4699,85.0682,84.9488,84.7447,84.3994,82.3150
9x9Natsukaze_Draw6,,79.4685,82.2564,83.9044,85.1073,84.9401,85.3287,85.5220,85.1398,85.1963,85.3874,84.5080,84.8359,84.9596,84.7859,84.7295
9x9Natsukaze_Draw7,,78.7216,82.5213,83.6243,85.3287,85.1007,84.4146,84.5927,85.4178,85.1420,85.1073,84.9987,85.3939,84.7056,84.6665,83.8327
9x9Natsukaze_Draw8,,80.1589,83.3377,84.5688,84.8641,85.3374,84.6839,85.0443,85.6088,85.3939,84.7642,85.1094,84.9357,84.8619,84.9531,84.9227
9x9Natsukaze_Draw9,,78.9361,83.2852,84.6119,84.6401,85.4782,85.9147,85.6606,85.7106,85.4435,85.3675,85.4218,85.2003,85.5977,85.3805,85.1894
mean,,79.38392868475871,82.89267656288995,84.32765958668122,85.0589362595529,85.36638828371645,85.36877381426726,85.39765352169965,85.4167606814967,85.33750981139886,85.24154081003128,85.17596803904384,85.16402582433497,85.09259264746197,84.88089627855244,84.59602428135113,84.58008900581584
Single/k-Fold,86.13704459594425,85.4167606814967
