MultiClassTsetlinMachineParallel,Parallel,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,
Settings:
Clauses:,14000.0
Threshold:,128000.0
S:,27.0
9x9Natsukaze_Draw0,,77.0029,80.4464,82.9932,83.6228,84.7540,85.5074,85.7462,85.6355,86.1501,85.7397,85.4510,85.3229,85.9156,85.4683,85.5943
9x9Natsukaze_Draw1,,77.1110,80.3982,82.4131,83.8027,84.3759,85.1054,85.0359,85.0663,85.6699,85.6895,85.8089,85.8132,84.9513,85.7112,85.4550
9x9Natsukaze_Draw2,,76.5465,80.6544,82.6107,84.0524,84.6364,84.9426,85.3638,85.7329,85.7741,85.6265,85.6764,85.6395,86.0238,84.8818,85.7655
9x9Natsukaze_Draw3,,76.8478,80.8103,82.9208,83.9999,84.5666,84.9314,85.3287,85.2571,85.3982,85.5893,85.6349,85.6457,85.1898,85.3027,85.2766
9x9Natsukaze_Draw4,,77.4275,80.1763,82.5864,84.2301,85.0834,84.8489,85.2549,85.6110,85.7934,85.8715,85.6132,85.6132,85.6501,85.6761,85.2310
9x9Natsukaze_Draw5,,76.8304,79.9592,82.4692,83.4680,84.5123,84.7164,85.2723,84.8641,85.3895,85.4981,85.5719,85.2245,85.2202,85.2679,85.2093
9x9Natsukaze_Draw6,,77.0866,80.7083,82.5929,83.2986,84.6209,84.8749,84.7903,85.7369,85.3787,85.7760,85.4720,85.5632,85.3743,85.0682,85.1355
9x9Natsukaze_Draw7,,77.5838,79.8202,82.1109,83.4549,84.6426,84.9531,84.5384,84.5796,85.1138,85.0508,85.3027,85.2071,84.8684,85.2332,84.7685
9x9Natsukaze_Draw8,,77.1843,80.6909,82.8253,83.8979,84.7273,85.0334,85.2006,85.4568,85.5111,85.5893,85.7348,85.5763,85.6674,85.1550,85.5741
9x9Natsukaze_Draw9,,77.0123,80.4994,82.7945,84.4230,84.8030,85.3349,85.8278,85.5716,85.8387,86.1405,84.6531,85.9125,85.8387,85.1026,85.9668
mean,,77.0632911000189,80.41635954925918,82.63169138515057,83.82501589863766,84.67223875853422,85.02484860199365,85.23589529187612,85.35118877315878,85.60175024849681,85.6571203427723,85.49188437096674,85.55181477771255,85.46995621071235,85.28670221684195,85.39765406859729,84.1784941063153
Single/k-Fold,86.15007164879066,85.6571203427723
