MultiClassConvolutionalTsetlinMachine2D,Parallel,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,
Settings:
Clauses:,32000.0
Threshold:,16000.0
s:,40.0
Window_X:,9.0
Window_Y:,9.0
Shape_X:,9.0
Shape_Y:,9.0
Shape_Z:,2.0
9x9Aya_Draw0,,92.6176,92.9983,93.6923,93.8859,93.3675,94.9479,94.5022,94.2483,94.9325,94.6637,95.5103,94.9701,95.3128,94.9774,95.5372
9x9Aya_Draw1,,92.5120,93.7090,93.8611,94.4393,95.3590,95.0816,94.5287,95.7842,96.5829,95.5530,96.4342,96.5898,95.4987,97.2060,96.6188
9x9Aya_Draw2,,92.2543,92.7812,93.5060,93.3252,93.7137,93.8321,94.4188,93.7099,94.3316,94.8577,94.4782,94.8808,94.5526,94.7039,95.1440
9x9Aya_Draw3,,92.6385,92.8321,93.7060,94.2560,94.2573,94.4235,94.4086,95.0210,94.1487,95.2158,95.3919,94.7590,96.4419,95.1137,95.5598
9x9Aya_Draw4,,92.8526,92.9842,94.1440,93.4744,93.8081,94.5658,94.1085,94.3423,95.0564,95.0902,95.3893,96.0585,94.8269,95.1893,95.3034
9x9Aya_Draw5,,92.8987,93.7521,93.9530,93.6632,94.5726,95.2141,95.1132,95.4880,95.1842,95.8799,95.8410,96.1026,95.3936,94.1115,95.1436
9x9Aya_Draw6,,92.2329,93.6923,94.3654,94.0025,94.6572,94.6055,95.0701,94.9560,94.8671,95.8684,95.2666,94.9611,95.3816,95.0547,95.0115
9x9Aya_Draw7,,93.0440,94.0495,94.1760,93.7854,95.0449,95.1017,94.6154,95.4094,95.5752,94.2359,96.1555,96.3205,94.4820,95.8615,96.3628
9x9Aya_Draw8,,92.7277,93.3363,93.5295,94.0414,95.5709,94.8448,95.6000,94.6995,95.0722,94.7914,94.6585,94.2731,95.9372,95.6043,96.1568
9x9Aya_Draw9,,92.5295,93.4662,94.1876,94.6923
