MultiClassTsetlinMachineParallel,Parallel,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,
Settings:
Clauses:,10000.0
Threshold:,32000.0
S:,27.0
9x9Natsukaze_Draw0,,81.6601,83.9789,84.9603,85.2360,85.4466,85.3402,85.1448,84.7497,84.3741,84.2807,84.4956,84.4088,84.2242,84.0527,83.5012
9x9Natsukaze_Draw1,,80.6305,83.6615,83.8504,84.6994,85.0272,84.8926,84.6777,84.6082,83.9112,83.6398,83.8700,83.8982,83.8635,83.8374,83.7679
9x9Natsukaze_Draw2,,80.2093,82.7279,84.1197,83.7853,84.4454,84.7059,84.5452,84.9382,84.5366,83.7766,83.9112,83.1665,82.2850,83.8765,83.5769
9x9Natsukaze_Draw3,,80.8537,83.4224,84.3755,84.8293,84.9792,85.0986,85.1159,84.7599,84.3256,84.4211,84.1085,84.2018,83.9239,83.2356,83.6634
9x9Natsukaze_Draw4,,80.8516,83.5765,84.5623,84.8880,85.3439,84.9835,84.7881,84.7881,84.4581,84.4993,84.0129,83.7220,83.4832,83.3811,83.7654
9x9Natsukaze_Draw5,,79.9396,83.2226,83.9174,84.2735,84.6014,85.1290,84.4841,84.5232,84.3907,84.3408,84.2692,82.3085,83.8588,82.8014,83.2552
9x9Natsukaze_Draw6,,80.5346,83.4832,84.3169,85.0030,84.9878,84.6100,84.8120,84.3343,84.3234,84.0216,82.8166,83.6199,83.8913,83.1184,83.2921
9x9Natsukaze_Draw7,,80.9884,83.4853,84.6209,84.1932,85.0769,85.0834,84.6100,84.7555,84.7164,84.3126,84.2713,83.9717,83.9934,83.1705,83.4549
9x9Natsukaze_Draw8,,80.9645,83.7654,84.3017,84.7924,84.7403,83.9891,84.4776,84.6079,84.5471,84.1345,84.2800,83.9587,83.8088,83.6330,83.7524
9x9Natsukaze_Draw9,,81.4070,83.9214,84.4056,85.3436,85.4413,84.7074,85.0201,85.1438,84.8420,84.7899,84.5381,84.4360,84.0582,84.3122,83.8432
mean,,80.8039283633466,83.52451271089993,84.34307476755046,84.70437377734413,85.0090000770552,84.85397001135078,84.76755581798342,84.72087480044122,84.44252137863366,84.22170577575942,84.05733838273589,83.7692125970524,83.73903391793704,83.54188052128578,83.58726223715459,84.00574967576871
Single/k-Fold,85.44661079508445,850.090000770552
