MultiClassTsetlinMachineParallel,Parallel,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,
Settings:
Clauses:,32000.0
Threshold:,8000.0
s:,40.0
boost:,1
80_9x9Aya_Draw0,,84.8215,84.9524,84.7711,84.6363,84.6849,84.617,84.666,84.6402,84.388,84.6179,84.2207,84.4524,84.4011,84.5907,84.677
80_9x9Aya_Draw1,,84.9831,85.1,84.9778,84.7685,84.7781,84.7878,84.6818,84.7462,84.7786,84.5321,84.7593,84.6871,84.6481,84.758,84.8517
80_9x9Aya_Draw2,,84.8557,84.8863,84.7217,84.3932,84.6485,84.638,84.6735,84.6393,84.4138,84.6809,84.5807,84.5207,84.6971,84.6315,84.4848
80_9x9Aya_Draw3,,84.3372,84.9424,84.846,84.7085,84.522,84.5154,84.5434,84.4445,84.7409,84.5255,84.5102,84.5789,84.5294,84.6477,84.6008
80_9x9Aya_Draw4,,84.789,84.9103,84.8004,84.719,84.6879,84.6401,84.6839,84.6055,84.5955,84.419,84.6695,84.6134,84.2259,84.1598,84.6673
80_9x9Aya_Draw5,,84.7982,84.9615,84.856,84.7079,84.6817,84.7338,84.7036,84.6501,84.7736,84.6922,84.4448,84.6116,84.6655,84.5871,84.7158
80_9x9Aya_Draw6,,84.9142,84.9339,84.7982,84.8905,84.7531,84.831,84.8231,84.8498,84.7741,84.7347,84.7058,84.8319,84.8481,84.6278,84.7452
80_9x9Aya_Draw7,,84.8796,85.0372,84.8336,84.6024,84.7544,84.3878,84.7307,84.6493,84.6361,84.8358,84.7671,84.7728,84.7005,84.6164,84.7491
80_9x9Aya_Draw8,,84.8109,84.8161,84.7732,84.5573,84.274,84.6541,84.5302,84.729,84.7167,84.7014,84.6322,84.736,84.8415,84.6388,84.6856
80_9x9Aya_Draw9,,84.933,85.064,84.954,84.655,84.6173,84.7027,84.6024,84.7495,84.6896,84.7386,84.6826,84.7942,84.6602,84.6826,84.7412
mean/mean_10-last,,84.8122,84.9604,84.8332,84.6639,84.6402,84.6508,84.6639,84.6703,84.6507,84.6478,84.5973,84.6599,84.6217,84.5940,84.6919,84.6905,84.6448
single-highest/max,,85.1000,84.9604,
